,msg1,msg2,msgid,nsavetime
9564,NSR,info,71659,1515437580
9565,NSR,info,70896,1515437580
9566,NSR,info,71659,1515437582
9567,NSR,info,70896,1515437583
9568,NSR,info,71659,1515437585
9569,NSR,info,70896,1515437587
9570,NSR,info,71659,1515437590
9571,NSR,info,70896,1515437615
9572,NSR,info,71659,1515437618
9573,NSR,info,70896,1515437618
9574,NSR,info,71659,1515437621
9575,NSR,info,70896,1515437626
9576,NSR,info,71659,1515437629
9577,NSR,info,70896,1515437632
9578,NSR,info,71659,1515437635
9579,NSR,info,70896,1515437636
9580,NSR,info,71659,1515437638
9581,NSR,info,70896,1515437653
9582,NSR,info,71659,1515437656
9583,NSR,info,70896,1515437658
9584,NSR,info,71659,1515437661
9585,NSR,info,70896,1515437674
9586,NSR,info,71659,1515437677
9587,NSR,info,70896,1515437678
9588,NSR,info,71659,1515437681
9589,NSR,info,70896,1515437688
9590,NSR,info,71659,1515437691
9591,NSR,info,70896,1515437696
9592,NSR,info,71659,1515437699
9593,NSR,info,71193,1515437737
9594,GSS,warning,165611,1515437763
9595,GSS,warning,165611,1515437765
9596,GSS,warning,165611,1515437769
9597,GSS,warning,165611,1515437771
9598,GSS,warning,165611,1515437800
9599,GSS,warning,165611,1515437868
9600,GSS,warning,165611,1515437902
9601,GSS,warning,165611,1515437902
9602,GSS,warning,165611,1515437902
9603,GSS,warning,165611,1515437902
9604,GSS,warning,165611,1515438000
9605,NSR,info,71193,1515438000
9606,NSR,info,71193,1515438000
9607,NSR,info,71193,1515438000
9608,NSR,info,71193,1515438000
9609,NSR,info,71193,1515438000
9610,NSR,info,71193,1515438001
9611,NSR,info,71193,1515438001
9612,NSR,info,71193,1515438002
9613,NSR,info,71193,1515438002
9614,NSR,info,71193,1515438002
9615,NSR,info,71193,1515438002
9616,NSR,info,71193,1515438002
9617,NSR,info,71193,1515438002
9618,NSR,info,71193,1515438002
9619,NSR,info,71193,1515438002
9620,NSR,info,71193,1515438002
9621,NSR,info,71193,1515438003
9622,NSR,info,71193,1515438003
9623,NSR,info,71193,1515438003
9624,NSR,info,71193,1515438003
9625,NSR,info,70896,1515438007
9626,NSR,info,70896,1515438007
9627,NSR,info,70896,1515438007
9628,NSR,info,70896,1515438007
9629,NSR,info,70896,1515438007
9630,NSR,info,70896,1515438007
9631,NSR,info,70896,1515438007
9632,NSR,info,70896,1515438009
9633,NSR,info,70896,1515438010
9634,NSR,info,70896,1515438010
9635,NSR,info,70896,1515438010
9636,NSR,info,70896,1515438011
9637,NSR,info,70896,1515438011
9638,NSR,info,71659,1515438013
9639,NSR,info,70896,1515438014
9640,NSR,info,70896,1515438015
9641,NSR,info,71659,1515438016
9642,NSR,info,70896,1515438016
9643,NSR,info,71659,1515438016
9644,NSR,info,70896,1515438016
9645,NSR,info,70896,1515438020
9646,NSR,info,70896,1515438021
9647,NSR,info,70896,1515438021
9648,NSR,info,70896,1515438022
9649,NSR,info,71659,1515438023
9650,NSR,info,70896,1515438025
9651,NSR,info,71659,1515438028
9652,NSR,info,71659,1515438031
9653,NSR,info,71659,1515438031
9654,NSR,info,71659,1515438032
9655,NSR,info,71659,1515438032
9656,NSR,info,71659,1515438033
9657,NSR,info,71659,1515438034
9658,NSR,info,71659,1515438034
9659,NSR,info,71659,1515438034
9660,NSR,info,70896,1515438035
9661,NSR,info,70896,1515438035
9662,NSR,info,70896,1515438035
9663,NSR,info,71659,1515438036
9664,NSR,info,70896,1515438036
9665,NSR,info,70896,1515438036
9666,NSR,info,71659,1515438037
9667,NSR,info,70896,1515438037
9668,NSR,info,70896,1515438037
9669,NSR,info,70896,1515438037
9670,NSR,info,70896,1515438039
9671,NSR,info,71659,1515438039
9672,NSR,info,71659,1515438040
9673,NSR,info,70896,1515438041
9674,NSR,info,70896,1515438041
9675,NSR,info,71659,1515438041
9676,NSR,info,71659,1515438042
9677,NSR,info,71659,1515438043
9678,NSR,info,70896,1515438043
9679,NSR,info,71659,1515438043
9680,NSR,info,71659,1515438043
9681,NSR,info,70896,1515438043
9682,NSR,info,71659,1515438044
9683,NSR,info,71659,1515438044
9684,NSR,info,71659,1515438045
9685,NSR,info,71659,1515438045
9686,NSR,info,70896,1515438045
9687,NSR,info,71659,1515438047
9688,NSR,info,71659,1515438049
9689,NSR,info,71659,1515438050
9690,NSR,info,70896,1515438050
9691,NSR,info,70896,1515438050
9692,NSR,info,70896,1515438051
9693,NSR,info,70896,1515438051
9694,NSR,info,70896,1515438051
9695,NSR,info,70896,1515438051
9696,NSR,info,70896,1515438051
9697,NSR,info,70896,1515438051
9698,NSR,info,70896,1515438053
9699,NSR,info,71659,1515438053
9700,NSR,info,71659,1515438055
9701,NSR,info,70896,1515438055
9702,NSR,info,71659,1515438056
9703,NSR,info,71659,1515438057
9704,NSR,info,71659,1515438058
9705,NSR,info,71659,1515438058
9706,NSR,info,71659,1515438059
9707,NSR,info,71659,1515438059
9708,NSR,info,70896,1515438059
9709,NSR,info,70896,1515438059
9710,NSR,info,71659,1515438060
9711,NSR,info,70896,1515438060
9712,NSR,info,71659,1515438061
9713,NSR,info,71659,1515438062
9714,NSR,info,71659,1515438062
9715,NSR,info,70896,1515438062
9716,NSR,info,71659,1515438063
9717,NSR,info,71659,1515438064
9718,NSR,info,70896,1515438064
9719,NSR,info,71659,1515438065
9720,NSR,info,70896,1515438066
9721,NSR,info,70896,1515438066
9722,NSR,info,71659,1515438066
9723,NSR,info,70896,1515438066
9724,NSR,info,70896,1515438066
9725,NSR,info,70896,1515438066
9726,NSR,info,70896,1515438066
9727,NSR,info,70896,1515438066
9728,NSR,info,70896,1515438066
9729,NSR,info,71659,1515438067
9730,NSR,info,70896,1515438067
9731,NSR,info,71659,1515438067
9732,NSR,info,71659,1515438068
9733,NSR,info,71659,1515438068
9734,NSR,info,70896,1515438068
9735,NSR,info,70896,1515438069
9736,NSR,info,70896,1515438070
9737,NSR,info,71659,1515438071
9738,NSR,info,71659,1515438071
9739,NSR,info,70896,1515438071
9740,NSR,info,71659,1515438072
9741,NSR,info,70896,1515438073
9742,NSR,info,71659,1515438074
9743,NSR,info,71659,1515438074
9744,NSR,info,70896,1515438074
9745,NSR,info,70896,1515438075
9746,NSR,info,71659,1515438075
9747,NSR,info,70896,1515438075
9748,NSR,info,71659,1515438076
9749,NSR,info,70896,1515438076
9750,NSR,info,70896,1515438078
9751,NSR,info,71659,1515438078
9752,NSR,info,71659,1515438079
9753,NSR,info,71659,1515438080
9754,NSR,info,70896,1515438080
9755,NSR,info,70896,1515438080
9756,NSR,info,71659,1515438080
9757,NSR,info,70896,1515438080
9758,NSR,info,71659,1515438081
9759,NSR,info,71659,1515438081
9760,NSR,info,70896,1515438081
9761,NSR,info,70896,1515438081
9762,NSR,info,70896,1515438083
9763,NSR,info,71659,1515438083
9764,NSR,info,71659,1515438084
9765,NSR,info,71659,1515438085
9766,NSR,info,70896,1515438085
9767,NSR,info,71659,1515438085
9768,NSR,info,70896,1515438085
9769,NSR,info,70896,1515438086
9770,NSR,info,71659,1515438086
9771,NSR,info,70896,1515438086
9772,NSR,info,70896,1515438087
9773,NSR,info,71659,1515438088
9774,NSR,info,71659,1515438089
9775,NSR,info,71659,1515438090
9776,NSR,info,71659,1515438090
9777,NSR,info,71659,1515438091
9778,NSR,info,70896,1515438091
9779,NSR,info,71659,1515438091
9780,NSR,info,70896,1515438091
9781,NSR,info,71659,1515438092
9782,NSR,info,71659,1515438093
9783,NSR,info,71659,1515438093
9784,NSR,info,71659,1515438094
9785,NSR,info,71659,1515438095
9786,NSR,info,70896,1515438095
9787,NSR,info,70896,1515438095
9788,NSR,info,70896,1515438095
9789,NSR,info,70896,1515438095
9790,NSR,info,70896,1515438096
9791,NSR,info,70896,1515438096
9792,NSR,info,70896,1515438097
9793,NSR,info,71659,1515438097
9794,NSR,info,71659,1515438098
9795,NSR,info,70896,1515438098
9796,NSR,info,71659,1515438100
9797,NSR,info,70896,1515438100
9798,NSR,info,71659,1515438101
9799,NSR,info,70896,1515438102
9800,NSR,info,71659,1515438104
9801,NSR,info,70896,1515438104
9802,NSR,info,71659,1515438104
9803,NSR,info,70896,1515438104
9804,NSR,info,70896,1515438105
9805,NSR,info,71659,1515438106
9806,NSR,info,71659,1515438107
9807,NSR,info,71659,1515438108
9808,NSR,info,71659,1515438109
9809,NSR,info,70896,1515438109
9810,NSR,info,71659,1515438110
9811,NSR,info,71659,1515438111
9812,NSR,info,71659,1515438111
9813,NSR,info,71659,1515438112
9814,NSR,info,71659,1515438112
9815,NSR,info,70896,1515438112
9816,NSR,info,70896,1515438112
9817,NSR,info,70896,1515438113
9818,NSR,info,70896,1515438113
9819,NSR,info,71659,1515438114
9820,NSR,info,70896,1515438114
9821,NSR,info,70896,1515438114
9822,NSR,info,71659,1515438115
9823,NSR,info,71659,1515438116
9824,NSR,info,71659,1515438117
9825,NSR,info,71659,1515438117
9826,NSR,info,71659,1515438118
9827,NSR,info,70896,1515438118
9828,NSR,info,70896,1515438118
9829,NSR,info,71659,1515438119
9830,NSR,info,71193,1515438120
9831,NSR,info,71659,1515438120
9832,NSR,info,70896,1515438120
9833,NSR,info,70896,1515438120
9834,NSR,info,70896,1515438120
9835,NSR,info,71193,1515438121
9836,NSR,info,71193,1515438121
9837,NSR,info,71659,1515438122
9838,NSR,info,70896,1515438122
9839,NSR,info,70896,1515438122
9840,NSR,info,71659,1515438123
9841,NSR,info,70896,1515438124
9842,NSR,info,70896,1515438124
9843,NSR,info,71659,1515438125
9844,NSR,info,71659,1515438126
9845,NSR,info,71659,1515438127
9846,NSR,info,70896,1515438128
9847,NSR,info,71659,1515438128
9848,NSR,info,70896,1515438128
9849,NSR,info,70896,1515438128
9850,NSR,info,70896,1515438128
9851,NSR,info,70896,1515438128
9852,NSR,info,70896,1515438128
9853,NSR,info,70896,1515438128
9854,NSR,info,70896,1515438128
9855,NSR,info,70896,1515438129
9856,NSR,info,70896,1515438129
9857,NSR,info,70896,1515438129
9858,NSR,info,70896,1515438129
9859,NSR,info,70896,1515438129
9860,NSR,info,71659,1515438130
9861,NSR,info,71659,1515438130
9862,NSR,info,70896,1515438130
9863,NSR,info,71659,1515438131
9864,NSR,info,70896,1515438131
9865,NSR,info,71659,1515438133
9866,NSR,info,71659,1515438134
9867,NSR,info,70896,1515438134
9868,NSR,info,70896,1515438135
9869,NSR,info,70896,1515438135
9870,NSR,info,70896,1515438135
9871,NSR,info,71659,1515438136
9872,NSR,info,71659,1515438138
9873,NSR,info,70896,1515438138
9874,NSR,info,70896,1515438139
9875,NSR,info,71659,1515438140
9876,NSR,info,71659,1515438140
9877,NSR,info,70896,1515438140
9878,NSR,info,70896,1515438140
9879,NSR,info,71659,1515438140
9880,NSR,info,70896,1515438140
9881,NSR,info,71659,1515438141
9882,NSR,info,71659,1515438142
9883,NSR,info,71659,1515438143
9884,NSR,info,70896,1515438143
9885,NSR,info,70896,1515438143
9886,NSR,info,70896,1515438143
9887,NSR,info,71659,1515438144
9888,NSR,info,70896,1515438144
9889,NSR,info,70896,1515438144
9890,NSR,info,71659,1515438146
9891,NSR,info,71659,1515438146
9892,NSR,info,71659,1515438147
9893,NSR,info,71659,1515438148
9894,NSR,info,71659,1515438148
9895,NSR,info,70896,1515438148
9896,NSR,info,70896,1515438149
9897,NSR,info,70896,1515438151
9898,NSR,info,71659,1515438151
9899,NSR,info,70896,1515438152
9900,NSR,info,71659,1515438153
9901,NSR,info,71659,1515438153
9902,NSR,info,71659,1515438153
9903,NSR,info,70896,1515438154
9904,NSR,info,70896,1515438154
9905,NSR,info,71659,1515438154
9906,NSR,info,70896,1515438154
9907,NSR,info,71659,1515438156
9908,NSR,info,71659,1515438157
9909,NSR,info,71659,1515438157
9910,NSR,info,71659,1515438158
9911,NSR,info,70896,1515438158
9912,NSR,info,70896,1515438158
9913,NSR,info,70896,1515438158
9914,NSR,info,71659,1515438158
9915,NSR,info,71659,1515438162
9916,NSR,info,70896,1515438162
9917,NSR,info,70896,1515438162
9918,NSR,info,70896,1515438163
9919,NSR,info,71659,1515438164
9920,NSR,info,71659,1515438164
9921,NSR,info,70896,1515438164
9922,NSR,info,71659,1515438166
9923,NSR,info,71659,1515438166
9924,NSR,info,71659,1515438167
9925,NSR,info,70896,1515438167
9926,NSR,info,71659,1515438167
9927,NSR,info,71659,1515438168
9928,NSR,info,70896,1515438168
9929,NSR,info,70896,1515438168
9930,NSR,info,71659,1515438168
9931,NSR,info,71659,1515438169
9932,NSR,info,71659,1515438170
9933,NSR,info,70896,1515438170
9934,NSR,info,71659,1515438170
9935,NSR,info,71659,1515438171
9936,NSR,info,70896,1515438171
9937,NSR,info,70896,1515438171
9938,NSR,info,70896,1515438172
9939,NSR,info,70896,1515438172
9940,NSR,info,71659,1515438173
9941,NSR,info,70896,1515438173
9942,NSR,info,71659,1515438174
9943,NSR,info,70896,1515438174
9944,NSR,info,70896,1515438174
9945,NSR,info,70896,1515438174
9946,NSR,info,71659,1515438174
9947,NSR,info,71659,1515438175
9948,NSR,info,71659,1515438175
9949,NSR,info,70896,1515438176
9950,NSR,info,71659,1515438176
9951,NSR,info,71659,1515438177
9952,NSR,info,71659,1515438178
9953,NSR,info,71659,1515438178
9954,NSR,info,70896,1515438179
9955,NSR,info,70896,1515438179
9956,NSR,info,71659,1515438179
9957,NSR,info,70896,1515438179
9958,NSR,info,70896,1515438179
9959,NSR,info,71659,1515438179
9960,NSR,info,70896,1515438180
9961,NSR,info,70896,1515438180
9962,NSR,info,70896,1515438181
9963,NSR,info,71659,1515438181
9964,NSR,info,70896,1515438181
9965,NSR,info,71659,1515438182
9966,NSR,info,71659,1515438183
9967,NSR,info,70896,1515438184
9968,NSR,info,71659,1515438185
9969,NSR,info,71659,1515438186
9970,NSR,info,70896,1515438186
9971,NSR,info,70896,1515438187
9972,NSR,info,70896,1515438188
9973,NSR,info,70896,1515438188
9974,NSR,info,71659,1515438189
9975,NSR,info,70896,1515438189
9976,NSR,info,71659,1515438190
9977,NSR,info,71659,1515438191
9978,NSR,info,70896,1515438191
9979,NSR,info,71659,1515438192
9980,NSR,info,71659,1515438192
9981,NSR,info,70896,1515438192
9982,NSR,info,71659,1515438193
9983,NSR,info,70896,1515438193
9984,NSR,info,70896,1515438194
9985,NSR,info,70896,1515438194
9986,NSR,info,70896,1515438196
9987,NSR,info,71659,1515438196
9988,NSR,info,71659,1515438197
9989,NSR,info,70896,1515438197
9990,NSR,info,71659,1515438198
9991,NSR,info,70896,1515438198
9992,NSR,info,71659,1515438199
9993,NSR,info,71659,1515438200
9994,NSR,info,71659,1515438200
9995,NSR,info,71659,1515438201
9996,NSR,info,71659,1515438201
9997,NSR,info,71659,1515438202
9998,NSR,info,71659,1515438202
9999,NSR,info,71659,1515438203
10000,NSR,info,71659,1515438203
10001,NSR,info,70896,1515438203
10002,NSR,info,71659,1515438204
10003,NSR,info,70896,1515438204
10004,NSR,info,71659,1515438204
10005,NSR,info,71659,1515438205
10006,NSR,info,70896,1515438205
10007,NSR,info,70896,1515438205
10008,NSR,info,70896,1515438205
10009,NSR,info,71659,1515438206
10010,NSR,info,70896,1515438206
10011,NSR,info,71659,1515438207
10012,NSR,info,70896,1515438207
10013,NSR,info,71659,1515438208
10014,NSR,info,70896,1515438208
10015,NSR,info,70896,1515438208
10016,NSR,info,70896,1515438209
10017,NSR,info,71659,1515438209
10018,NSR,info,70896,1515438209
10019,NSR,info,71659,1515438210
10020,NSR,info,70896,1515438210
10021,NSR,info,71659,1515438210
10022,NSR,info,71659,1515438211
10023,NSR,info,70896,1515438211
10024,NSR,info,71659,1515438212
10025,NSR,info,70896,1515438212
10026,NSR,info,70896,1515438213
10027,NSR,info,71659,1515438213
10028,NSR,info,70896,1515438213
10029,NSR,info,71659,1515438214
10030,NSR,info,70896,1515438214
10031,NSR,info,70896,1515438214
10032,NSR,info,70896,1515438214
10033,NSR,info,70896,1515438215
10034,NSR,info,70896,1515438215
10035,NSR,info,70896,1515438216
10036,NSR,info,71659,1515438216
10037,NSR,info,70896,1515438217
10038,NSR,info,70896,1515438218
10039,NSR,info,71659,1515438221
10040,NSR,info,71659,1515438222
10041,NSR,info,71659,1515438222
10042,NSR,info,71659,1515438224
10043,NSR,info,71659,1515438225
10044,NSR,info,71659,1515438225
10045,NSR,info,71659,1515438226
10046,NSR,info,71659,1515438227
10047,NSR,info,71659,1515438227
10048,NSR,info,71659,1515438228
10049,NSR,info,70896,1515438228
10050,NSR,info,70896,1515438230
10051,NSR,info,71659,1515438231
10052,NSR,info,71659,1515438232
10053,NSR,info,70896,1515438232
10054,NSR,info,71659,1515438233
10055,NSR,info,71659,1515438233
10056,NSR,info,70896,1515438234
10057,NSR,info,70896,1515438234
10058,NSR,info,71193,1515438235
10059,NSR,info,71659,1515438235
10060,NSR,info,70896,1515438235
10061,NSR,info,70896,1515438235
10062,NSR,info,70896,1515438236
10063,NSR,info,70896,1515438237
10064,NSR,info,71659,1515438237
10065,NSR,info,70896,1515438237
10066,NSR,info,70896,1515438237
10067,NSR,info,71659,1515438239
10068,NSR,info,71659,1515438240
10069,NSR,info,71193,1515438240
10070,NSR,info,71193,1515438240
10071,NSR,info,71659,1515438241
10072,NSR,info,71659,1515438243
10073,NSR,info,70896,1515438243
10074,NSR,info,70896,1515438244
10075,NSR,info,70896,1515438244
10076,NSR,info,166264,1515438245
10077,NSR,info,71193,1515438245
10078,NSR,info,71659,1515438245
10079,NSR,info,71659,1515438247
10080,NSR,info,166264,1515438248
10081,NSR,info,71193,1515438248
10082,NSR,info,71659,1515438248
10083,NSR,info,70896,1515438249
10084,NSR,info,70896,1515438249
10085,NSR,info,71659,1515438251
10086,NSR,info,70896,1515438251
10087,NSR,info,71659,1515438252
10088,NSR,info,70896,1515438253
10089,NSR,info,71659,1515438253
10090,NSR,info,70896,1515438255
10091,NSR,info,71659,1515438255
10092,NSR,info,70896,1515438256
10093,NSR,info,71659,1515438256
10094,NSR,info,71659,1515438257
10095,NSR,info,71659,1515438258
10096,NSR,info,70896,1515438259
10097,NSR,info,71659,1515438261
10098,NSR,info,70896,1515438261
10099,NSR,info,70896,1515438261
10100,NSR,info,70896,1515438263
10101,NSR,info,71659,1515438263
10102,NSR,info,70896,1515438264
10103,NSR,info,71659,1515438269
10104,NSR,info,70896,1515438269
10105,NSR,info,70896,1515438271
10106,NSR,info,166264,1515438274
10107,NSR,info,71193,1515438274
10108,NSR,info,71659,1515438275
10109,NSR,info,71659,1515438276
10110,NSR,info,71659,1515438278
10111,NSR,info,70896,1515438278
10112,NSR,info,71659,1515438281
10113,NSR,info,70896,1515438281
10114,NSR,info,71659,1515438284
10115,NSR,info,71659,1515438285
10116,NSR,info,70896,1515438286
10117,NSR,info,71659,1515438286
10118,NSR,info,70896,1515438288
10119,NSR,info,70896,1515438288
10120,NSR,info,70896,1515438288
10121,NSR,info,71659,1515438292
10122,NSR,info,71659,1515438293
10123,NSR,info,70896,1515438293
10124,NSR,info,70896,1515438293
10125,NSR,info,70896,1515438295
10126,NSR,info,71659,1515438299
10127,NSR,info,71659,1515438300
10128,NSR,info,71659,1515438302
10129,NSR,info,71659,1515438303
10130,NSR,info,70896,1515438303
10131,NSR,info,70896,1515438304
10132,NSR,info,71659,1515438305
10133,NSR,info,71659,1515438306
10134,NSR,info,70896,1515438306
10135,NSR,info,71659,1515438308
10136,NSR,info,71659,1515438310
10137,NSR,info,70896,1515438310
10138,NSR,info,70896,1515438310
10139,NSR,info,71659,1515438311
10140,NSR,info,70896,1515438311
10141,NSR,info,70896,1515438311
10142,NSR,info,70896,1515438313
10143,NSR,info,70896,1515438315
10144,NSR,info,71659,1515438316
10145,NSR,info,71659,1515438317
10146,NSR,info,71659,1515438318
10147,NSR,info,70896,1515438319
10148,NSR,info,71659,1515438321
10149,NSR,info,70896,1515438322
10150,NSR,info,71193,1515438323
10151,NSR,info,71659,1515438323
10152,NSR,info,70896,1515438324
10153,NSR,info,70896,1515438325
10154,NSR,info,70896,1515438325
10155,NSR,info,71659,1515438326
10156,NSR,info,71659,1515438327
10157,NSR,info,71659,1515438329
10158,NSR,info,71659,1515438329
10159,NSR,info,70896,1515438333
10160,NSR,info,71659,1515438335
10161,NSR,info,71659,1515438336
10162,NSR,info,70896,1515438336
10163,NSR,info,70896,1515438336
10164,NSR,info,71659,1515438338
10165,NSR,info,70896,1515438338
10166,NSR,info,70896,1515438339
10167,NSR,info,70896,1515438340
10168,NSR,info,71659,1515438340
10169,NSR,info,71659,1515438341
10170,NSR,info,70896,1515438343
10171,NSR,info,71659,1515438345
10172,NSR,info,70896,1515438345
10173,NSR,info,71659,1515438346
10174,NSR,info,70896,1515438346
10175,NSR,info,71659,1515438347
10176,NSR,info,71659,1515438348
10177,NSR,info,71659,1515438348
10178,NSR,info,71659,1515438351
10179,NSR,info,70896,1515438352
10180,NSR,info,71659,1515438353
10181,NSR,info,70896,1515438353
10182,NSR,info,71659,1515438353
10183,NSR,info,70896,1515438354
10184,NSR,info,70896,1515438355
10185,NSR,info,71659,1515438355
10186,NSR,notice,73605,1515438360
10187,NSR,info,71193,1515438360
10188,NSR,info,71193,1515438360
10189,NSR,info,71193,1515438360
10190,NSR,info,166264,1515438360
10191,NSR,info,71193,1515438360
10192,NSR,info,70896,1515438361
10193,NSR,info,70896,1515438362
10194,NSR,info,70896,1515438362
10195,NSR,info,166264,1515438363
10196,NSR,info,71193,1515438363
10197,NSR,info,70896,1515438363
10198,NSR,info,71659,1515438365
10199,NSR,info,70896,1515438365
10200,NSR,info,70896,1515438365
10201,NSR,info,70896,1515438365
10202,NSR,info,71659,1515438366
10203,NSR,info,70896,1515438366
10204,NSR,info,70896,1515438367
10205,NSR,info,71659,1515438368
10206,NSR,info,71659,1515438369
10207,NSR,info,70896,1515438369
10208,NSR,info,70896,1515438371
10209,NSR,info,71659,1515438371
10210,NSR,info,70896,1515438372
10211,NSR,info,71659,1515438372
10212,NSR,info,70896,1515438372
10213,NSR,info,70896,1515438373
10214,NSR,info,71659,1515438373
10215,NSR,info,71659,1515438373
10216,NSR,info,70896,1515438373
10217,NSR,info,70896,1515438374
10218,NSR,info,71659,1515438375
10219,NSR,info,70896,1515438375
10220,NSR,info,70896,1515438375
10221,NSR,info,70896,1515438375
10222,NSR,info,71659,1515438376
10223,NSR,info,70896,1515438376
10224,NSR,info,71659,1515438377
10225,NSR,info,71659,1515438378
10226,NSR,info,71659,1515438380
10227,NSR,info,71659,1515438380
10228,NSR,info,71659,1515438384
10229,NSR,info,70896,1515438387
10230,NSR,info,71659,1515438388
10231,NSR,info,70896,1515438388
10232,NSR,info,166264,1515438389
10233,NSR,info,71193,1515438389
10234,NSR,info,71659,1515438389
10235,NSR,info,70896,1515438389
10236,NSR,info,70896,1515438390
10237,GSS,warning,165611,1515438391
10238,NSR,info,70896,1515438391
10239,NSR,info,71659,1515438392
10240,NSR,info,70896,1515438392
10241,NSR,info,71659,1515438393
10242,NSR,info,70896,1515438393
10243,NSR,info,71659,1515438393
10244,NSR,info,71659,1515438394
10245,NSR,info,70896,1515438394
10246,NSR,info,70896,1515438394
10247,NSR,info,71659,1515438395
10248,NSR,info,70896,1515438397
10249,NSR,info,71659,1515438398
10250,NSR,info,71659,1515438399
10251,NSR,info,70896,1515438401
10252,NSR,info,166264,1515438402
10253,NSR,info,71193,1515438402
10254,NSR,info,71659,1515438402
10255,NSR,info,71659,1515438404
10256,NSR,info,71659,1515438404
10257,NSR,info,70896,1515438409
10258,NSR,info,71659,1515438410
10259,NSR,info,70896,1515438412
10260,NSR,info,70896,1515438412
10261,NSR,info,70896,1515438414
10262,NSR,info,71659,1515438414
10263,NSR,info,70896,1515438415
10264,NSR,info,71659,1515438416
10265,NSR,info,70896,1515438420
10266,NSR,info,71659,1515438422
10267,NSR,info,70896,1515438425
10268,NSR,info,71659,1515438426
10269,NSR,info,71659,1515438427
10270,NSR,info,70896,1515438428
10271,NSR,info,71659,1515438429
10272,NSR,info,71659,1515438429
10273,NSR,info,70896,1515438437
10274,NSR,info,71659,1515438439
10275,NSR,info,70896,1515438439
10276,NSR,info,71659,1515438444
10277,NSR,info,70896,1515438444
10278,NSR,info,70896,1515438445
10279,NSR,info,70896,1515438445
10280,NSR,info,71659,1515438447
10281,NSR,info,71659,1515438448
10282,NSR,info,71659,1515438449
10283,NSR,info,71659,1515438449
10284,NSR,info,70896,1515438453
10285,NSR,info,71659,1515438455
10286,NSR,info,71659,1515438456
10287,NSR,info,70896,1515438458
10288,NSR,info,70896,1515438458
10289,NSR,info,71659,1515438461
10290,NSR,info,70896,1515438464
10291,NSR,info,71659,1515438465
10292,NSR,info,166264,1515438465
10293,NSR,info,71193,1515438465
10294,NSR,info,70896,1515438470
10295,NSR,info,71659,1515438472
10296,NSR,info,70896,1515438472
10297,NSR,info,71659,1515438473
10298,NSR,info,70896,1515438478
10299,NSR,info,71659,1515438479
10300,NSR,info,70896,1515438482
10301,NSR,info,71659,1515438484
10302,NSR,info,70896,1515438488
10303,NSR,info,71659,1515438489
10304,NSR,info,70896,1515438490
10305,NSR,info,71659,1515438491
10306,NSR,info,70896,1515438491
10307,NSR,info,71659,1515438492
10308,NSR,info,70896,1515438494
10309,NSR,info,71659,1515438495
10310,NSR,info,70896,1515438497
10311,NSR,info,71659,1515438498
10312,NSR,info,70896,1515438498
10313,NSR,info,71659,1515438499
10314,NSR,info,70896,1515438500
10315,NSR,info,71659,1515438501
10316,NSR,info,71659,1515438501
10317,NSR,info,70896,1515438502
10318,NSR,info,71659,1515438503
10319,NSR,info,70896,1515438503
10320,NSR,info,71659,1515438505
10321,NSR,info,70896,1515438505
10322,NSR,info,70896,1515438505
10323,NSR,info,71659,1515438506
10324,NSR,info,71659,1515438507
10325,NSR,info,70896,1515438507
10326,NSR,info,70896,1515438507
10327,NSR,info,71659,1515438509
10328,NSR,info,71659,1515438510
10329,NSR,info,70896,1515438510
10330,NSR,info,70896,1515438510
10331,NSR,info,71659,1515438511
10332,NSR,info,71659,1515438512
10333,NSR,info,70896,1515438512
10334,NSR,info,71659,1515438513
10335,NSR,info,70896,1515438514
10336,NSR,info,71659,1515438515
10337,NSR,info,70896,1515438515
10338,NSR,info,71659,1515438517
10339,NSR,info,70896,1515438517
10340,NSR,info,71659,1515438519
10341,NSR,info,70896,1515438519
10342,NSR,info,71659,1515438520
10343,NSR,info,70896,1515438520
10344,NSR,info,166264,1515438521
10345,NSR,info,71193,1515438521
10346,NSR,info,71659,1515438522
10347,NSR,info,70896,1515438523
10348,NSR,info,71659,1515438524
10349,NSR,info,70896,1515438525
10350,NSR,info,71659,1515438527
10351,NSR,info,70896,1515438527
10352,NSR,info,71659,1515438528
10353,NSR,info,70896,1515438529
10354,NSR,info,71659,1515438531
10355,NSR,info,71193,1515438532
10356,NSR,info,70896,1515438532
10357,NSR,info,70896,1515438532
10358,NSR,info,71659,1515438533
10359,NSR,info,71659,1515438535
10360,NSR,info,70896,1515438535
10361,NSR,info,71659,1515438537
10362,NSR,info,71659,1515438539
10363,NSR,info,70896,1515438539
10364,NSR,info,70896,1515438539
10365,NSR,info,71659,1515438540
10366,NSR,info,71659,1515438541
10367,NSR,info,70896,1515438542
10368,NSR,info,71659,1515438543
10369,NSR,info,70896,1515438545
10370,NSR,info,71659,1515438546
10371,NSR,info,70896,1515438547
10372,NSR,info,71659,1515438548
10373,NSR,info,70896,1515438548
10374,NSR,info,71659,1515438549
10375,NSR,info,70896,1515438551
10376,NSR,info,71659,1515438552
10377,NSR,info,71659,1515438552
10378,NSR,info,70896,1515438554
10379,NSR,info,71659,1515438555
10380,NSR,info,70896,1515438555
10381,NSR,info,71659,1515438556
10382,NSR,info,71659,1515438557
10383,NSR,info,71659,1515438558
10384,NSR,info,70896,1515438558
